created_at,id,text,hashtags,urls,source,in_reply_to_status_id,usr_id,usr_name,screen_name,usr_location,usr_url,protected,followers_count,friends_count,usr_created,geo_enabled,verified,usr_lang,geo,id,place_type,name,country_code,retweet_count,favorite_count,favorited,lang
Thu Apr 25 23:48:30 +0000 2019,1121561654074990592,❤️❤️❤️ https://t.co/xyZ845t0HX,[],['https://twitter.com/cameron_adams/status/1121561508066893826'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,28706024,P!nk,Pink,los angeles,https://t.co/7OR98zuOdy,False,32018911,461,Sat Apr 04 01:16:34 +0000 2009,False,True,en,,,,,,35,821,False,und
Thu Apr 25 23:46:11 +0000 2019,1121561071813369857,❤️❤️❤️🙏🙏🙏🤟🏾🤟🏾🤟🏾🙏🙏🙏 https://t.co/cEhWhWSU6N,[],['https://twitter.com/cathie_mills/status/1121454841425842177'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,28706024,P!nk,Pink,los angeles,https://t.co/7OR98zuOdy,False,32018911,461,Sat Apr 04 01:16:34 +0000 2009,False,True,en,,,,,,100,1693,False,und
Thu Apr 25 23:43:59 +0000 2019,1121560519092133888,😍 https://t.co/kgxdtcQG4b,[],['https://twitter.com/semadivad/status/1121554584793747456'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,28706024,P!nk,Pink,los angeles,https://t.co/7OR98zuOdy,False,32018911,461,Sat Apr 04 01:16:34 +0000 2009,False,True,en,,,,,,61,1373,False,und
Sat Apr 27 20:33:43 +0000 2019,1122237412522901504,Today’s the day! Follow along and watch the stars walk the felt carpet at the #UglyDollsMovie world premiere. https://t.co/EQrRuTlwE5,['UglyDollsMovie'],['https://twitter.com/i/broadcasts/1zqKVaZOwlYxB'],"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,49,228,False,en
Sat Apr 27 20:09:37 +0000 2019,1122231343528591360,https://t.co/EQrRuTlwE5,[],['https://twitter.com/i/broadcasts/1zqKVaZOwlYxB'],"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,31,201,False,und
Sat Apr 27 16:21:29 +0000 2019,1122173933707358209,"🔥 Listen to ""No Lo Trates"" now on @SpotifyUSA 🔥 https://t.co/I73lNVYmEG",[],['https://open.spotify.com/album/4K6B1KumSxNR0SfbLk66N9'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,56,240,False,en
Sat Apr 27 00:12:47 +0000 2019,1121930154651951104,"""No Lo Trates"" with @daddy_yankee and @NattiNatasha is available now everywhere you download and stream music! Get… https://t.co/aetVPWoTN9",[],['https://twitter.com/i/web/status/1121930154651951104'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,151,933,False,en
Fri Apr 26 19:57:27 +0000 2019,1121865895620403200,"No se pierdan ""No Lo Trates"" mi nueva canción con @DaddyYankee y @NattiNatasha ahora en @AppleMusicES:… https://t.co/Ts4Sp7K9vf",[],['https://twitter.com/i/web/status/1121865895620403200'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,104,655,False,es
Fri Apr 26 16:05:18 +0000 2019,1121807474292428800,Don't miss #UglyDollsMovie in theaters May 3! Get your tickets now: https://t.co/rIGwDH7GbX https://t.co/zpUHernXTn,['UglyDollsMovie'],['https://www.uglydolls.com/tickets'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,152,733,False,en
Thu Apr 25 23:36:50 +0000 2019,1121558719534231553,"Think they're ready for this, @daddy_yankee @NattiNatasha?! 🔥 https://t.co/yQdVFo9A6K",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,234,1241,False,en
Thu Apr 25 18:04:13 +0000 2019,1121475012228071424,"Las Vegas! 🚨 Tickets for the FINAL residency shows at @ZapposTheater next month are available now! 

Get yours befo… https://t.co/kETYqiWS6c",[],['https://twitter.com/i/web/status/1121475012228071424'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,64,386,False,en
Wed Apr 24 21:34:19 +0000 2019,1121165498551422976,Set the DVR! Yours truly will be talking all things #UglyDollsMovie on @TheView tomorrow morning 11AM ET / 10AM PT/… https://t.co/bhCCeWhWSl,['UglyDollsMovie'],['https://twitter.com/i/web/status/1121165498551422976'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,88,549,False,en
Wed Apr 24 00:10:46 +0000 2019,1120842479765377024,RT @LiveKellyRyan: Mr. Worldwide @pitbull with Mr. Coast to Coast! #KellyandRyan https://t.co/hycAlCpERx,['KellyandRyan'],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,95,0,False,en
Wed Apr 24 00:10:15 +0000 2019,1120842352648527878,RT @FallonTonight: John Travolta used @Pitbull as inspiration for his latest look https://t.co/46AsJTJ07W https://t.co/EPwy9u2mh0,[],['https://www.youtube.com/watch?v=m7hUc56N0RA'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,83,0,False,en
Tue Apr 23 21:02:44 +0000 2019,1120795162886545408,"RT @GMA: ""Perfection does not exist."" @pitbull says he hopes this #UglyDolls movie tells people to stop taking so many pictures and look at…",['UglyDolls'],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,116,0,False,en
Tue Apr 23 13:21:14 +0000 2019,1120679020247437317,Yours truly is stopping by @LiveKellyRyan to talk #UglyDolls Dale!,['UglyDolls'],[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,74,504,False,en
Tue Apr 23 09:34:38 +0000 2019,1120621995689779201,Good Morning Uglyville!!! Let's talk #UglyDolls on @GMA Tue 4/23 on ABC.,['UglyDolls'],[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,83,460,False,en
Mon Apr 22 23:21:17 +0000 2019,1120467638835195906,Watch yours truly on @FallonTonight and hear the latest about #UglyDolls movie out May 3. Tonight on @NBC 11:35pm/10:35pm CT.,['UglyDolls'],[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,90,546,False,en
Mon Apr 22 13:00:18 +0000 2019,1120311365145485312,"Get ready for the most incredible musical event of ""doll"" time 😉 #UglyDollsMovie is in theaters May 3. Get tickets… https://t.co/jqQYyGr3OB",['UglyDollsMovie'],['https://twitter.com/i/web/status/1120311365145485312'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,122,661,False,en
Fri Apr 19 18:29:44 +0000 2019,1119307105951866880,The wait is almost over! Get your tickets for #UglyDollsMovie in theaters May 3: https://t.co/eMK10AP2KF https://t.co/s7Cm6sB06E,['UglyDollsMovie'],['https://www.uglydolls.com/tickets/'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,182,970,False,en
Fri Apr 19 05:36:15 +0000 2019,1119112451587334149,Thank you @GuruOfficial  SLOWLY SLOWLY is out now @TSeries Dale! https://t.co/OPifOGCTDu,[],['https://youtu.be/hGsVLXnFgbA'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,420,2583,False,en
Wed Apr 17 20:47:21 +0000 2019,1118616964354592768,"RT @uglydolls: Allow @pitbull to introduce you to the smoothest, all-around coolest resident of Uglyville - #UglyDog. See him in #UglyDolls…",['UglyDog'],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,135,0,False,en
Wed Apr 17 17:56:50 +0000 2019,1118574050631012352,"RT @GuruOfficial: Slowly Slowly out in 3 days 
@tseries @pitbull sir @DJShadowDubai @DjBlackOut @officialvee #Djmoneywillz 
Let’s make hist…",['Djmoneywillz'],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31927467,Pitbull,pitbull,"Miami, FL",https://t.co/2nlnlujsRg,False,26151812,2621,Thu Apr 16 16:03:02 +0000 2009,False,True,en,,,,,,411,0,False,en
Wed Apr 17 05:34:16 +0000 2019,1118387177522696194,An ex- gratia of Rs 2 lakh each for the next of kin of those who lost their lives due to unseasonal rain &amp; storms i… https://t.co/Ia5OTle2fh,[],['https://twitter.com/i/web/status/1118387177522696194'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,4141,17551,False,en
Wed Apr 17 05:32:42 +0000 2019,1118386781945245696,"PM @narendramodi has expressed grief at the loss of lives due to unseasonal rains and storms in MP, Rajasthan, Mani… https://t.co/1mIW9LAHIo",[],['https://twitter.com/i/web/status/1118386781945245696'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,3303,16127,False,en
Wed Apr 17 04:16:21 +0000 2019,1118367569298300930,"The Prime Minister has also approved Rs. 50,000 each for those injured due to unseasonal rain and storms in parts of Gujarat.",[],[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1416,6810,False,en
Wed Apr 17 04:15:14 +0000 2019,1118367289949208577,PM @narendramodi approved an ex- gratia of Rs. 2 lakh each from the Prime Minister’s National Relief Fund for the n… https://t.co/HESbGGURdf,[],['https://twitter.com/i/web/status/1118367289949208577'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,2039,9916,False,en
Sun Mar 24 14:57:22 +0000 2019,1109831576777646081,The bus accident in Maharashtra’s Palghar is unfortunate. My thoughts are with the bereaved families and prayers wi… https://t.co/uvoCbhgwaz,[],['https://twitter.com/i/web/status/1109831576777646081'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1653,9451,False,en
Mon Mar 11 16:15:51 +0000 2019,1105140288354504704,"PM ⁦@narendramodi’s⁩ telephonic conversation with the President of Turkey ⁦@RT_Erdogan. ⁩

https://t.co/VTuFtskZgg https://t.co/8hWShHly9W",[],['http://nm-4.com/vki8'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1236,4825,False,en
Mon Mar 11 16:14:53 +0000 2019,1105140043943948294,"PM ⁦@narendramodi⁩’s telephonic conversation with Crown Prince of Abu Dhabi. 

https://t.co/DKrkGPohF5 https://t.co/cHUVUZWP0N",[],['http://nm-4.com/rki8'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1135,4603,False,en
Mon Mar 11 14:28:01 +0000 2019,1105113147386474499,"His Excellency Mr. Adel bin Ahmed Al-Jubeir, the Foreign Minister of Saudi Arabia met PM @narendramodi. https://t.co/HcYAgJ92yq",[],[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,2196,12066,False,en
Mon Mar 11 07:39:35 +0000 2019,1105010362804461568,आज मुझे बांग्लादेश से यहाँ आए कई युवा सांसदों और नेताओं से मिलने का अवसर मिला। उनकी प्रतिभा और कर्मठता में मैं भारत… https://t.co/Kg7XXP79V9,[],['https://twitter.com/i/web/status/1105010362804461568'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1522,8289,False,hi
Mon Mar 11 07:38:09 +0000 2019,1105010001918144512,"भारत और बांग्लादेश के लोगों के संबंध आत्मीयता और पारिवारिक भावनाओं से परिपूर्ण संबंध हैं।
बांग्लादेश का विकास भारत… https://t.co/hlitv9Gfb5",[],['https://twitter.com/i/web/status/1105010001918144512'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1298,5916,False,hi
Mon Mar 11 07:37:50 +0000 2019,1105009924579328000,यह सभी projects सीधे रूप से जनता के जीवन से जुड़े हुए हैं। यह projects दर्शाते हैं कि भारत-बांग्लादेश संबंध दोनों… https://t.co/F5YQNChfMW,[],['https://twitter.com/i/web/status/1105009924579328000'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.1050099223899259e+18,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1140,6311,False,hi
Mon Mar 11 07:37:50 +0000 2019,1105009922389925888,"Water Treatment Plants हज़ारों घरों में शुद्ध पेयजल पहुँचाएँगे।

और Community Clinics से लगभग 2 लाख लोग लाभान्वित… https://t.co/Ly6icKqdKB",[],['https://twitter.com/i/web/status/1105009922389925888'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1796,9349,False,hi
Mon Mar 11 07:37:23 +0000 2019,1105009810028654592,बसों और trucks की आपूर्ति बांग्लादेश सरकार द्वारा affordable public transport प्रदान करने के प्रयासों में सहायक भू… https://t.co/Qjf5JjGftw,[],['https://twitter.com/i/web/status/1105009810028654592'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.1050098078351155e+18,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,835,3971,False,hi
Mon Mar 11 07:37:22 +0000 2019,1105009807835115521,"बांग्लादेश से जुड़ कर, भारत का National Knowledge Network अब बांग्लादेश के scholars और research संस्थानों को भारत औ… https://t.co/qEbjg9ea0D",[],['https://twitter.com/i/web/status/1105009807835115521'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1265,6382,False,hi
Mon Mar 11 07:36:37 +0000 2019,1105009618655182850,"और इसलिए, मुझे बहुत प्रसन्नता है कि आज हमने न सिर्फ़ transport, बल्कि साथ ही knowledge में भी connectivity बढ़ाने… https://t.co/lXvrmfhm0W",[],['https://twitter.com/i/web/status/1105009618655182850'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.1050096165286953e+18,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1205,7290,False,hi
Mon Mar 11 07:36:37 +0000 2019,1105009616528695296,"भारत और बांग्लादेश के बीच connectivity मजबूत करने की बात जब भी होती है, तो उसका सबसे बड़ा प्रेरणा स्रोत मैं प्रधान… https://t.co/i8EuF0ZA0z",[],['https://twitter.com/i/web/status/1105009616528695296'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,471741741,PMO India,PMOIndia,India ,http://t.co/8rx4lFTNxZ,False,28834793,449,Mon Jan 23 06:24:52 +0000 2012,False,True,en,,,,,,1739,10659,False,hi
